date,home,away,venue,total_runs,opening_total,closing_total,temp,relh,eff_wind
2023-04-27,DET,BAL,Comerica Park,11,8.0,8.0,58.0,32.8,-7.0
2023-04-27,NYM,WSH,Citi Field,17,8.333,8.333,55.0,66.2,7.0
2023-04-27,CHW,TB,Guaranteed Rate Field,19,7.167,7.083,56.0,31.8,-15.0
2023-04-27,MIN,KC,Target Field,8,8.083,8.0,58.0,62.1,-9.0
2023-04-27,TEX,NYY,Globe Life Field,6,7.583,7.833,67.0,63.0,-8.0
2023-04-28,MIN,KC,Target Field,14,8.083,7.583,48.0,89.9,-12.0
2023-04-28,BOS,CLE,Fenway Park,7,9.0,8.917,52.0,82.6,3.0
2023-04-28,CHW,TB,Guaranteed Rate Field,5,8.5,8.5,55.0,34.3,10.0
2023-04-28,COL,ARI,Coors Field,10,11.5,10.917,57.0,33.8,-9.0
2023-04-28,ATH,CIN,Oakland Coliseum,18,8.333,9.0,64.0,80.7,8.0
2023-04-28,LAD,STL,Dodger Stadium,10,8.5,8.667,62.0,67.2,0.0
2023-04-29,DET,BAL,Comerica Park,11,7.667,7.583,53.0,71.7,0.0
2023-04-29,DET,BAL,Comerica Park,10,7.667,7.583,63.0,50.0,0.0
2023-04-29,WSH,PIT,Nationals Park,9,9.0,8.833,60.0,72.5,-3.0
2023-04-29,WSH,PIT,Nationals Park,17,9.0,8.833,69.0,69.9,0.0
2023-04-29,MIN,KC,Target Field,5,7.917,8.167,47.0,58.4,10.0
2023-04-29,ATH,CIN,Oakland Coliseum,5,7.583,7.833,63.0,67.1,9.0
2023-04-29,BOS,CLE,Fenway Park,15,9.167,9.0,49.0,80.1,-6.0
2023-04-29,CHW,TB,Guaranteed Rate Field,15,8.833,9.333,56.0,44.9,13.0
2023-04-29,COL,ARI,Coors Field,15,12.5,12.0,72.0,26.0,-7.0
2023-04-29,LAD,STL,Dodger Stadium,1,8.167,8.0,66.0,63.0,7.0
2023-04-30,BOS,CLE,Fenway Park,8,9.25,8.75,51.0,96.0,-4.0
2023-04-30,WSH,PIT,Nationals Park,9,8.5,8.5,62.0,93.2,0.0
2023-04-30,DET,BAL,Comerica Park,8,8.333,8.5,51.0,54.2,0.0
2023-04-30,MIN,KC,Target Field,12,7.667,7.5,45.0,51.3,18.0
2023-04-30,CHW,TB,Guaranteed Rate Field,21,8.917,8.833,46.0,70.5,7.0
2023-04-30,TEX,NYY,Globe Life Field,17,8.0,8.25,82.0,31.5,0.0
2023-04-30,COL,ARI,Coors Field,16,11.917,11.917,65.0,28.7,-8.0
2023-04-30,ATH,CIN,Oakland Coliseum,9,8.417,8.0,63.0,57.9,14.0
2023-04-30,LAD,STL,Dodger Stadium,9,9.75,10.417,67.0,63.1,3.0
2023-05-01,NYM,ATL,Citi Field,17,7.5,7.75,59.0,33.4,15.0
2023-05-01,NYM,ATL,Citi Field,8,7.5,7.75,62.0,33.4,7.0
2023-05-01,WSH,CHC,Nationals Park,6,8.417,8.5,57.0,43.8,8.0
2023-05-01,NYY,CLE,Yankee Stadium,5,8.5,8.5,58.0,34.5,0.0
2023-05-01,BOS,TOR,Fenway Park,11,9.833,9.833,59.0,57.2,6.0
2023-05-01,SD,CIN,Petco Park,11,8.583,8.5,60.0,57.7,0.0
2023-05-01,LAD,PHI,Dodger Stadium,17,8.583,8.583,59.0,62.0,6.0
2023-05-02,WSH,CHC,Nationals Park,5,8.833,8.583,53.0,66.0,-2.0
2023-05-02,NYY,CLE,Yankee Stadium,6,7.5,7.0,55.0,48.7,0.0
2023-05-02,BOS,TOR,Fenway Park,13,9.5,9.5,50.0,71.2,0.0
2023-05-02,CHW,MIN,Guaranteed Rate Field,5,8.5,9.0,48.0,56.1,7.0
2023-05-02,KC,BAL,Kauffman Stadium,18,9.0,8.5,67.0,21.7,0.0
2023-05-02,STL,LAA,Busch Stadium,6,8.667,8.5,66.0,18.2,21.0
2023-05-02,TEX,ARI,Globe Life Field,10,7.5,7.917,78.0,51.9,-9.0
2023-05-02,HOU,SF,Minute Maid Park,2,8.083,8.0,76.0,75.8,7.0
2023-05-02,COL,MIL,Coors Field,5,11.083,11.0,66.0,34.2,0.0
2023-05-02,SD,CIN,Petco Park,3,8.583,8.5,61.0,59.7,0.0
2023-05-02,ATH,SEA,Oakland Coliseum,3,7.833,8.0,54.0,76.8,7.0
2023-05-02,LAD,PHI,Dodger Stadium,14,8.167,7.833,57.0,59.1,0.0
2023-05-03,DET,NYM,Comerica Park,11,8.0,8.5,50.0,65.4,0.0
2023-05-03,DET,NYM,Comerica Park,9,8.0,8.5,52.0,61.1,14.0
2023-05-03,TEX,ARI,Globe Life Field,19,8.417,8.5,79.0,34.8,-10.0
2023-05-03,SD,CIN,Petco Park,8,9.0,9.0,63.0,48.4,0.0
2023-05-03,LAD,PHI,Dodger Stadium,16,8.667,8.833,64.0,47.7,7.0
2023-05-03,WSH,CHC,Nationals Park,3,8.917,8.083,54.0,60.5,0.0
2023-05-03,NYY,CLE,Yankee Stadium,7,7.583,7.5,53.0,61.1,0.0
2023-05-03,BOS,TOR,Fenway Park,11,9.417,9.5,50.0,89.0,-4.0
2023-05-03,CHW,MIN,Guaranteed Rate Field,10,8.0,7.5,48.0,60.8,-9.0
2023-05-03,KC,BAL,Kauffman Stadium,6,8.917,9.0,72.0,34.2,0.0
2023-05-03,STL,LAA,Busch Stadium,10,7.667,7.5,68.0,23.1,9.0
2023-05-03,COL,MIL,Coors Field,8,11.583,12.0,77.0,18.6,0.0
2023-05-03,ATH,SEA,Oakland Coliseum,9,7.667,7.75,53.0,89.2,8.0
2023-05-04,WSH,CHC,Nationals Park,7,9.0,8.5,60.0,47.8,-9.0
2023-05-04,DET,NYM,Comerica Park,2,7.667,7.5,59.0,42.1,5.0
2023-05-04,STL,LAA,Busch Stadium,18,8.667,8.583,72.0,23.9,-5.0
2023-05-04,KC,BAL,Kauffman Stadium,23,9.5,9.333,72.0,35.5,0.0
2023-05-04,CHW,MIN,Guaranteed Rate Field,10,8.0,7.5,63.0,29.6,-4.0
2023-05-04,COL,MIL,Coors Field,15,12.0,11.917,70.0,30.7,15.0
2023-05-04,ATH,SEA,Oakland Coliseum,8,8.5,8.5,59.0,71.9,7.0
2023-05-04,BOS,TOR,Fenway Park,16,9.25,8.5,47.0,65.6,-3.0
2023-05-05,CHC,MIA,Wrigley Field,5,9.167,9.0,69.0,25.3,17.0
2023-05-05,PIT,TOR,PNC Park,4,9.0,8.917,67.0,29.1,0.0
2023-05-05,CIN,CHW,Great American Ball Park,9,9.0,8.5,75.0,37.8,0.0
2023-05-05,PHI,BOS,Citizens Bank Park,8,8.0,8.083,59.0,66.7,6.0
2023-05-05,NYM,COL,Citi Field,1,8.5,8.083,55.0,61.7,4.0
2023-05-05,CLE,MIN,Progressive Field,2,8.5,8.5,59.0,40.6,-8.0
2023-05-05,ATL,BAL,Truist Park,13,8.583,8.417,59.0,77.7,0.0
2023-05-05,KC,ATH,Kauffman Stadium,20,9.0,9.917,76.0,66.2,0.0
2023-05-05,STL,DET,Busch Stadium,9,8.25,8.167,70.0,58.6,0.0
2023-05-05,LAA,TEX,Angel Stadium,9,9.333,9.5,65.0,61.9,9.0
2023-05-05,ARI,WSH,Chase Field,4,8.5,9.167,79.0,17.3,0.0
2023-05-05,SD,LAD,Petco Park,7,7.75,7.583,63.0,62.5,0.0
2023-05-05,SF,MIL,Oracle Park,10,7.917,7.917,55.0,74.7,0.0
2023-05-06,STL,DET,Busch Stadium,11,8.5,9.167,73.0,66.3,0.0
2023-05-06,CHC,MIA,Wrigley Field,6,9.5,9.0,65.0,60.8,10.0
2023-05-06,NYM,COL,Citi Field,7,8.417,8.583,71.0,29.7,-7.0
2023-05-06,CLE,MIN,Progressive Field,7,7.917,7.333,62.0,41.1,-13.0
2023-05-06,PIT,TOR,PNC Park,10,9.0,8.667,72.0,21.0,-3.0
2023-05-06,CIN,CHW,Great American Ball Park,8,9.083,9.5,76.0,61.0,-7.0
2023-05-06,KC,ATH,Kauffman Stadium,9,9.583,10.583,93.0,37.7,0.0
2023-05-06,PHI,BOS,Citizens Bank Park,11,9.5,9.167,72.0,33.3,0.0
2023-05-06,ATL,BAL,Truist Park,9,8.333,8.25,73.0,65.5,0.0
2023-05-06,SF,MIL,Oracle Park,5,8.5,8.5,59.0,69.2,16.0
2023-05-06,ARI,WSH,Chase Field,15,9.25,9.417,85.0,14.4,0.0
2023-05-06,SD,LAD,Petco Park,3,8.417,8.583,63.0,60.9,0.0
2023-05-06,LAA,TEX,Angel Stadium,11,8.917,8.333,66.0,60.0,0.0
2023-05-06,SEA,HOU,T-Mobile Park,12,8.333,8.5,58.0,66.6,4.0
2023-05-07,ATL,BAL,Truist Park,5,9.417,8.917,73.0,64.2,-6.0
2023-05-07,PIT,TOR,PNC Park,11,9.083,8.833,60.0,92.4,9.0
2023-05-07,PHI,BOS,Citizens Bank Park,7,9.25,10.0,76.0,41.2,9.0
2023-05-07,NYM,COL,Citi Field,19,8.75,8.5,75.0,26.4,4.0
2023-05-07,CLE,MIN,Progressive Field,2,8.083,8.5,68.0,56.9,9.0
2023-05-07,KC,ATH,Kauffman Stadium,6,9.5,10.167,86.0,46.3,0.0
2023-05-07,STL,DET,Busch Stadium,18,9.0,9.5,87.0,40.8,8.0
2023-05-07,CHC,MIA,Wrigley Field,9,7.167,7.5,77.0,26.8,-4.0
2023-05-07,SF,MIL,Oracle Park,10,8.833,9.0,60.0,48.4,7.0
2023-05-07,LAA,TEX,Angel Stadium,24,9.417,9.5,70.0,54.0,8.0
2023-05-07,SEA,HOU,T-Mobile Park,4,8.333,8.333,51.0,51.2,0.0
2023-05-07,CIN,CHW,Great American Ball Park,21,9.583,9.5,77.0,80.9,0.0
2023-05-07,SD,LAD,Petco Park,7,8.0,8.0,67.0,56.8,-11.0
2023-05-08,CLE,DET,Progressive Field,8,8.167,7.5,55.0,59.7,0.0
2023-05-08,PIT,COL,PNC Park,2,8.167,8.5,71.0,56.3,6.0
2023-05-08,BAL,TB,Oriole Park at Camden Yards,3,7.75,8.5,81.0,46.4,8.0
2023-05-08,NYY,ATH,Yankee Stadium,9,8.333,8.5,73.0,32.6,-9.0
2023-05-08,CHC,STL,Wrigley Field,4,7.25,7.25,48.0,86.2,-13.0
2023-05-08,KC,CHW,Kauffman Stadium,17,8.75,8.5,82.0,46.7,0.0
2023-05-08,LAA,HOU,Angel Stadium,10,8.583,9.0,69.0,65.0,8.0
2023-05-08,SEA,TEX,T-Mobile Park,3,7.667,7.5,61.0,53.2,4.0
2023-05-08,ARI,MIA,Chase Field,7,8.083,8.417,89.0,11.1,0.0
2023-05-08,SF,WSH,Oracle Park,6,8.417,8.5,57.0,62.0,16.0
2023-05-09,CLE,DET,Progressive Field,2,7.583,7.5,60.0,28.4,0.0
2023-05-09,PIT,COL,PNC Park,11,8.833,8.583,72.0,28.4,12.0
2023-05-09,BAL,TB,Oriole Park at Camden Yards,6,8.583,8.0,65.0,33.1,-3.0
2023-05-09,CIN,NYM,Great American Ball Park,13,9.333,10.667,73.0,35.2,0.0
2023-05-09,PHI,TOR,Citizens Bank Park,12,8.5,8.917,70.0,30.8,3.0
2023-05-09,NYY,ATH,Yankee Stadium,15,9.0,8.75,62.0,33.0,0.0
2023-05-09,ATL,BOS,Truist Park,12,9.25,9.5,77.0,54.0,0.0
2023-05-09,CHC,STL,Wrigley Field,10,7.917,7.833,59.0,40.0,-6.0
2023-05-09,MIN,SD,Target Field,7,9.0,9.167,66.0,69.9,-7.0
2023-05-09,KC,CHW,Kauffman Stadium,6,9.167,8.917,69.0,87.2,0.0
2023-05-09,LAA,HOU,Angel Stadium,4,7.417,6.5,63.0,69.5,9.0
2023-05-09,SEA,TEX,T-Mobile Park,5,7.583,7.417,61.0,42.6,2.0
2023-05-09,ARI,MIA,Chase Field,8,8.917,9.167,91.0,11.5,-4.0
2023-05-09,SF,WSH,Oracle Park,5,7.917,8.5,57.0,69.2,17.0
2023-05-10,PIT,COL,PNC Park,7,8.75,8.5,66.0,31.4,-8.0
2023-05-10,NYY,ATH,Yankee Stadium,14,9.167,9.5,65.0,29.4,5.0
2023-05-10,CLE,DET,Progressive Field,5,7.583,7.167,62.0,30.8,-8.0
2023-05-10,MIL,LAD,American Family Field,9,8.083,7.75,71.0,46.8,-7.0
2023-05-10,SEA,TEX,T-Mobile Park,7,7.0,7.5,56.0,51.9,0.0
2023-05-10,SF,WSH,Oracle Park,17,8.833,8.75,57.0,55.6,15.0
2023-05-10,PHI,TOR,Citizens Bank Park,3,8.333,8.25,72.0,27.9,6.0
2023-05-10,LAA,HOU,Angel Stadium,9,9.167,9.333,69.0,52.4,8.0
2023-05-10,BAL,TB,Oriole Park at Camden Yards,3,9.167,9.5,72.0,26.6,6.0
2023-05-10,CIN,NYM,Great American Ball Park,3,8.917,9.0,76.0,31.9,-7.0
2023-05-10,ATL,BOS,Truist Park,7,10.083,9.5,81.0,51.7,0.0
2023-05-10,CHC,STL,Wrigley Field,14,7.833,7.5,65.0,31.5,-9.0
2023-05-10,MIN,SD,Target Field,7,8.333,8.75,77.0,37.4,0.0
2023-05-10,KC,CHW,Kauffman Stadium,10,9.083,9.5,81.0,59.8,0.0
2023-05-11,CIN,NYM,Great American Ball Park,5,10.0,10.167,76.0,46.6,-6.0
2023-05-11,MIN,SD,Target Field,8,8.5,8.583,71.0,61.5,0.0
2023-05-11,KC,CHW,Kauffman Stadium,7,9.5,9.0,67.0,89.9,0.0
2023-05-11,NYY,TB,Yankee Stadium,10,8.5,8.5,78.0,24.7,0.0
2023-05-11,ARI,SF,Chase Field,8,9.167,9.5,88.0,15.6,4.0
2023-05-11,ATH,TEX,Oakland Coliseum,4,8.5,8.583,60.0,72.0,11.0
2023-05-12,DET,SEA,Comerica Park,11,8.667,8.583,75.0,31.8,-5.0
2023-05-12,MIA,CIN,loanDepot park,11,8.083,7.5,83.0,60.8,-13.0
2023-05-12,WSH,NYM,Nationals Park,5,8.833,9.333,81.0,62.0,6.0
2023-05-12,BAL,PIT,Oriole Park at Camden Yards,9,8.417,9.0,82.0,63.9,-7.0
2023-05-12,NYY,TB,Yankee Stadium,11,7.75,8.583,82.0,24.7,0.0
2023-05-12,TOR,ATL,Rogers Centre,3,8.333,8.5,72.0,35.9,0.0
2023-05-12,CLE,LAA,Progressive Field,9,8.583,8.75,70.0,38.0,-1.0
2023-05-12,BOS,STL,Fenway Park,14,10.0,11.0,82.0,45.3,0.0
2023-05-12,MIN,CHC,Target Field,8,7.833,7.5,69.0,60.9,-9.0
2023-05-12,CHW,HOU,Guaranteed Rate Field,6,8.917,8.583,58.0,90.3,7.0
2023-05-12,COL,PHI,Coors Field,9,11.75,11.0,59.0,69.1,-11.0
2023-05-12,ARI,SF,Chase Field,12,9.417,9.917,93.0,10.2,0.0
2023-05-12,ATH,TEX,Oakland Coliseum,16,8.417,8.5,65.0,78.0,16.0
2023-05-12,LAD,SD,Dodger Stadium,6,8.833,9.167,64.0,69.9,6.0
2023-05-13,NYY,TB,Yankee Stadium,17,7.75,8.25,77.0,38.1,0.0
2023-05-13,DET,SEA,Comerica Park,5,8.667,8.667,73.0,43.0,0.0
2023-05-13,MIN,CHC,Target Field,12,7.5,7.333,63.0,72.5,-9.0
2023-05-13,TOR,ATL,Rogers Centre,7,9.417,9.417,64.0,33.0,0.0
2023-05-13,ATH,TEX,Oakland Coliseum,5,8.5,9.083,74.0,59.7,7.0
2023-05-13,BOS,STL,Fenway Park,7,9.583,10.417,80.0,15.2,0.0
2023-05-13,CLE,LAA,Progressive Field,14,8.5,8.167,65.0,45.2,-3.0
2023-05-13,BAL,PIT,Oriole Park at Camden Yards,2,8.25,8.5,67.0,90.4,5.0
2023-05-13,LAD,SD,Dodger Stadium,6,8.583,8.5,72.0,51.9,0.0
2023-05-13,CHW,HOU,Guaranteed Rate Field,4,8.833,8.583,59.0,67.7,0.0
2023-05-13,COL,PHI,Coors Field,11,11.5,11.5,57.0,71.7,0.0
2023-05-14,CLE,LAA,Progressive Field,7,8.25,7.5,64.0,48.0,-11.0
2023-05-14,WSH,NYM,Nationals Park,5,9.25,9.0,67.0,31.8,-5.0
2023-05-14,BAL,PIT,Oriole Park at Camden Yards,4,8.417,8.0,75.0,31.0,0.0
2023-05-14,NYY,TB,Yankee Stadium,15,8.75,8.917,68.0,26.6,7.0
2023-05-14,TOR,ATL,Rogers Centre,11,9.667,9.5,53.0,29.1,0.0
2023-05-14,DET,SEA,Comerica Park,8,8.5,8.5,66.0,26.2,0.0
2023-05-14,MIN,CHC,Target Field,19,7.583,7.5,60.0,55.6,-10.0
2023-05-14,CHW,HOU,Guaranteed Rate Field,7,8.167,7.833,58.0,41.6,12.0
2023-05-14,COL,PHI,Coors Field,4,10.917,10.667,55.0,86.7,0.0
2023-05-14,ATH,TEX,Oakland Coliseum,14,9.0,9.0,71.0,55.1,6.0
2023-05-14,LAD,SD,Dodger Stadium,4,9.167,9.5,74.0,48.4,0.0
2023-05-14,WSH,NYM,Nationals Park,10,9.25,9.0,79.0,27.8,-3.0
2023-05-14,BOS,STL,Fenway Park,10,10.417,9.833,66.0,26.5,0.0
2023-05-15,WSH,NYM,Nationals Park,13,9.167,10.083,76.0,41.2,6.0
2023-05-15,BAL,LAA,Oriole Park at Camden Yards,14,8.0,7.917,74.0,37.0,7.0
2023-05-15,TOR,NYY,Rogers Centre,11,9.333,9.5,72.0,22.9,0.0
2023-05-15,BOS,SEA,Fenway Park,11,9.5,9.833,72.0,22.5,12.0
2023-05-15,STL,MIL,Busch Stadium,19,7.917,8.0,74.0,68.3,-8.0
2023-05-15,COL,CIN,Coors Field,17,11.5,10.75,63.0,71.8,0.0
2023-05-15,ATH,ARI,Oakland Coliseum,7,8.833,9.0,63.0,72.2,13.0
2023-05-15,SD,KC,Petco Park,4,9.0,9.0,63.0,77.5,0.0
2023-05-15,SF,PHI,Oracle Park,9,8.417,8.917,60.0,72.2,13.0
2023-05-15,LAD,MIN,Dodger Stadium,17,8.5,8.5,65.0,80.1,5.0
2023-05-16,BAL,LAA,Oriole Park at Camden Yards,10,9.25,9.833,77.0,55.5,-10.0
2023-05-16,DET,PIT,Comerica Park,4,8.75,8.75,78.0,27.4,15.0
2023-05-16,BOS,SEA,Fenway Park,13,9.417,10.417,77.0,25.9,7.0
2023-05-16,NYM,TB,Citi Field,13,8.25,9.0,78.0,24.7,5.0
2023-05-16,STL,MIL,Busch Stadium,5,8.0,8.333,69.0,67.9,0.0
2023-05-16,CHW,CLE,Guaranteed Rate Field,11,8.0,8.5,61.0,55.3,0.0
2023-05-16,COL,CIN,Coors Field,4,12.0,12.5,73.0,48.6,-10.0
2023-05-16,ATH,ARI,Oakland Coliseum,17,8.917,9.5,70.0,72.3,7.0
2023-05-16,SD,KC,Petco Park,9,8.917,8.333,65.0,77.5,0.0
2023-05-16,SF,PHI,Oracle Park,7,7.5,7.5,64.0,77.7,15.0
2023-05-16,LAD,MIN,Dodger Stadium,6,7.667,7.75,63.0,63.2,0.0
2023-05-17,DET,PIT,Comerica Park,8,7.75,7.667,53.0,35.5,0.0
2023-05-17,COL,CIN,Coors Field,17,11.5,11.5,77.0,27.4,0.0
2023-05-17,LAD,MIN,Dodger Stadium,10,8.583,8.5,69.0,51.4,6.0
2023-05-17,ATH,ARI,Oakland Coliseum,8,9.083,9.417,68.0,72.3,5.0
2023-05-17,SF,PHI,Oracle Park,11,9.25,9.083,60.0,72.3,0.0
2023-05-17,SD,KC,Petco Park,7,8.667,8.5,62.0,77.6,0.0
2023-05-17,BAL,LAA,Oriole Park at Camden Yards,4,9.083,8.5,67.0,27.3,-13.0
2023-05-17,BOS,SEA,Fenway Park,15,9.75,9.417,53.0,25.5,18.0
2023-05-17,NYM,TB,Citi Field,15,9.0,8.5,60.0,25.9,-11.0
2023-05-17,STL,MIL,Busch Stadium,3,8.167,7.917,78.0,41.9,-4.0
2023-05-17,CHW,CLE,Guaranteed Rate Field,9,9.0,8.833,50.0,58.5,0.0
2023-05-18,BAL,LAA,Oriole Park at Camden Yards,11,8.833,8.5,67.0,30.4,8.0
2023-05-18,NYM,TB,Citi Field,5,8.667,9.0,58.0,32.9,8.0
2023-05-18,CHW,CLE,Guaranteed Rate Field,4,8.083,7.5,62.0,23.5,-5.0
2023-05-18,STL,LAD,Busch Stadium,24,8.667,9.167,81.0,39.2,5.0
2023-05-19,PIT,ARI,PNC Park,16,7.75,7.5,74.0,59.2,9.0
2023-05-19,CIN,NYY,Great American Ball Park,8,10.5,10.5,77.0,70.9,0.0
2023-05-19,WSH,DET,Nationals Park,14,8.833,8.5,72.0,48.7,4.0
2023-05-19,PHI,CHC,Citizens Bank Park,11,8.5,8.75,69.0,48.4,-11.0
2023-05-19,NYM,CLE,Citi Field,19,8.333,8.667,62.0,64.4,6.0
2023-05-19,ATL,SEA,Truist Park,8,8.667,8.5,74.0,70.4,0.0
2023-05-19,CHW,KC,Guaranteed Rate Field,2,9.25,9.0,61.0,59.6,5.0
2023-05-19,STL,LAD,Busch Stadium,5,8.75,8.583,67.0,77.7,11.0
2023-05-19,LAA,MIN,Angel Stadium,9,8.333,7.667,66.0,77.6,7.0
2023-05-19,SD,BOS,Petco Park,7,8.583,8.083,62.0,77.6,0.0
2023-05-19,SF,MIA,Oracle Park,7,7.25,7.5,57.0,80.6,16.0
2023-05-20,CHW,KC,Guaranteed Rate Field,6,8.917,8.75,59.0,48.4,0.0
2023-05-20,TOR,BAL,Rogers Centre,11,9.333,9.417,59.0,59.0,0.0
2023-05-20,WSH,DET,Nationals Park,7,9.083,9.583,78.0,50.4,0.0
2023-05-20,PIT,ARI,PNC Park,7,8.5,8.5,62.0,65.0,0.0
2023-05-20,PHI,CHC,Citizens Bank Park,15,8.75,9.083,69.0,86.5,2.0
2023-05-20,SF,MIA,Oracle Park,1,7.667,7.5,58.0,69.5,17.0
2023-05-20,CIN,NYY,Great American Ball Park,11,10.5,10.5,71.0,50.6,12.0
2023-05-20,STL,LAD,Busch Stadium,11,9.25,9.167,72.0,42.2,-9.0
2023-05-20,ATL,SEA,Truist Park,10,9.0,9.25,75.0,75.8,6.0
2023-05-20,LAA,MIN,Angel Stadium,8,8.667,8.75,67.0,78.1,0.0
2023-05-20,SD,BOS,Petco Park,6,7.917,7.667,63.0,77.6,0.0
2023-05-21,CIN,NYY,Great American Ball Park,5,9.0,8.5,68.0,50.1,0.0
2023-05-21,WSH,DET,Nationals Park,10,8.5,8.5,72.0,38.6,-11.0
2023-05-21,PIT,ARI,PNC Park,11,8.417,8.5,71.0,35.9,5.0
2023-05-21,PHI,CHC,Citizens Bank Park,3,8.75,8.417,70.0,42.1,-11.0
2023-05-21,ATL,SEA,Truist Park,5,9.0,9.5,77.0,66.6,0.0
2023-05-21,TOR,BAL,Rogers Centre,11,8.583,8.5,59.0,43.1,7.0
2023-05-21,NYM,CLE,Citi Field,9,7.333,7.25,69.0,48.7,0.0
2023-05-21,NYM,CLE,Citi Field,3,7.333,7.25,70.0,50.4,-6.0
2023-05-21,CHW,KC,Guaranteed Rate Field,7,9.5,8.917,75.0,28.7,0.0
2023-05-21,STL,LAD,Busch Stadium,15,8.5,8.0,75.0,26.4,-11.0
2023-05-21,TEX,COL,Globe Life Field,16,8.833,9.0,73.0,55.5,3.0
2023-05-21,SF,MIA,Oracle Park,12,8.083,7.583,63.0,65.2,10.0
2023-05-21,LAA,MIN,Angel Stadium,6,7.917,8.0,73.0,67.5,0.0
2023-05-21,SD,BOS,Petco Park,7,9.25,9.083,68.0,70.1,0.0
2023-05-22,CLE,CHW,Progressive Field,3,9.0,7.5,66.0,41.9,-12.0
2023-05-22,PIT,TEX,PNC Park,10,8.75,8.167,77.0,28.3,2.0
2023-05-22,CIN,STL,Great American Ball Park,11,9.833,10.333,77.0,43.3,-8.0
2023-05-22,PHI,ARI,Citizens Bank Park,9,8.583,8.75,77.0,47.7,0.0
2023-05-22,ATL,LAD,Truist Park,14,9.417,9.25,65.0,80.8,0.0
2023-05-22,KC,DET,Kauffman Stadium,13,8.5,8.5,77.0,44.6,0.0
2023-05-22,MIN,SF,Target Field,5,9.0,8.5,81.0,30.1,0.0
2023-05-22,MIL,HOU,American Family Field,14,8.0,7.5,69.0,40.0,-10.0
2023-05-22,COL,MIA,Coors Field,8,11.5,11.417,75.0,43.5,0.0
2023-05-22,LAA,BOS,Angel Stadium,3,9.5,9.5,68.0,74.9,4.0
2023-05-22,SEA,ATH,T-Mobile Park,13,7.5,7.833,61.0,51.2,6.0
2023-05-23,CLE,CHW,Progressive Field,6,8.0,8.5,69.0,36.9,-6.0
2023-05-23,PIT,TEX,PNC Park,7,8.25,8.0,77.0,37.0,-8.0
2023-05-23,CIN,STL,Great American Ball Park,13,10.083,10.5,80.0,53.8,0.0
2023-05-23,PHI,ARI,Citizens Bank Park,7,9.583,9.5,69.0,43.7,-10.0
2023-05-23,WSH,SD,Nationals Park,11,8.417,8.083,70.0,45.0,0.0
2023-05-23,NYY,BAL,Yankee Stadium,11,7.75,7.917,63.0,28.3,0.0
2023-05-23,ATL,LAD,Truist Park,9,8.5,8.5,70.0,54.7,0.0
2023-05-23,KC,DET,Kauffman Stadium,5,9.0,8.583,80.0,36.3,0.0
2023-05-23,CHC,NYM,Wrigley Field,9,8.083,8.5,71.0,24.7,-8.0
2023-05-23,MIN,SF,Target Field,7,7.333,7.917,83.0,28.3,4.0
2023-05-23,MIL,HOU,American Family Field,6,9.5,9.5,73.0,39.1,-4.0
2023-05-23,COL,MIA,Coors Field,9,11.167,11.333,75.0,37.8,0.0
2023-05-23,LAA,BOS,Angel Stadium,4,9.333,9.5,62.0,72.4,4.0
2023-05-23,SEA,ATH,T-Mobile Park,5,8.5,9.0,62.0,45.7,2.0
2023-05-24,PIT,TEX,PNC Park,5,8.917,9.0,70.0,39.8,7.0
2023-05-24,PHI,ARI,Citizens Bank Park,11,7.917,8.417,77.0,35.6,4.0
2023-05-24,MIN,SF,Target Field,8,7.417,7.5,70.0,46.4,-11.0
2023-05-24,CLE,CHW,Progressive Field,6,8.75,7.833,67.0,52.7,-6.0
2023-05-24,CIN,STL,Great American Ball Park,13,10.333,10.833,80.0,36.6,0.0
2023-05-24,WSH,SD,Nationals Park,8,9.5,9.833,79.0,46.4,7.0
2023-05-24,NYY,BAL,Yankee Stadium,15,8.5,8.167,62.0,78.0,-12.0
2023-05-24,ATL,LAD,Truist Park,7,9.417,9.5,77.0,51.6,5.0
2023-05-24,KC,DET,Kauffman Stadium,10,9.0,8.583,76.0,87.2,0.0
2023-05-24,CHC,NYM,Wrigley Field,6,6.5,6.583,51.0,55.0,-17.0
2023-05-24,COL,MIA,Coors Field,12,10.917,10.667,67.0,60.3,3.0
2023-05-24,LAA,BOS,Angel Stadium,10,9.083,9.417,64.0,65.1,0.0
2023-05-24,SEA,ATH,T-Mobile Park,7,7.917,8.417,67.0,45.2,0.0
2023-05-25,CIN,STL,Great American Ball Park,3,10.5,9.5,65.0,33.2,0.0
2023-05-25,COL,MIA,Coors Field,13,10.667,11.0,73.0,43.0,3.0
2023-05-25,WSH,SD,Nationals Park,14,9.417,9.5,70.0,25.9,-3.0
2023-05-25,DET,CHW,Comerica Park,9,8.583,8.0,62.0,35.2,0.0
2023-05-25,NYY,BAL,Yankee Stadium,4,9.25,8.75,66.0,36.8,0.0
2023-05-25,ATL,PHI,Truist Park,13,9.083,9.5,80.0,36.9,0.0
2023-05-25,CHC,NYM,Wrigley Field,11,7.5,8.25,52.0,44.9,-16.0
2023-05-25,SEA,ATH,T-Mobile Park,5,7.5,7.5,76.0,34.6,2.0
2023-05-26,CHC,CIN,Wrigley Field,9,7.083,6.5,59.0,24.1,-10.0
2023-05-26,DET,CHW,Comerica Park,15,8.5,8.5,71.0,27.7,0.0
