date,home,away,actual_total,opening_total
2025-05-02,MIL,CHC,10,8.5
2025-05-02,STL,NYM,12,7.5
2025-05-02,LAA,DET,10,7.5
2025-05-02,SF,COL,4,7.92
2025-05-03,NYY,TB,5,9.42
2025-05-03,CHW,HOU,11,8.17
2025-05-03,TOR,CLE,8,8.08
2025-05-03,SF,COL,9,8.08
2025-05-03,PIT,SD,3,8.83
2025-05-03,BOS,MIN,7,9.33
2025-05-03,PHI,AZ,9,8.92
2025-05-03,CIN,WAS,17,8.92
2025-05-03,TEX,SEA,3,8.58
2025-05-03,MIL,CHC,8,8.5
2025-05-03,BAL,KC,4,8.67
2025-05-03,ATL,LAD,13,8.67
2025-05-03,LAA,DET,7,8.5
2025-05-04,STL,NYM,11,8.17
2025-05-04,BAL,KC,17,9.5
2025-05-04,BOS,MIN,9,8.17
2025-05-04,PIT,SD,4,8.42
2025-05-04,NYY,TB,12,8.92
2025-05-04,TOR,CLE,9,8.08
2025-05-04,PHI,AZ,20,9.17
2025-05-04,CHW,HOU,9,8.5
2025-05-04,MIL,CHC,4,7.5
2025-05-04,TEX,SEA,9,8.42
2025-05-04,SF,COL,12,7.5
2025-05-04,LAA,DET,14,8.5
2025-05-04,CIN,WAS,5,8.5
2025-05-04,ATL,LAD,7,9.08
2025-05-05,MIA,LAD,11,9.42
2025-05-05,NYY,SD,7,7.92
2025-05-05,ATL,CIN,4,8.5
2025-05-05,CHC,SF,11,7.67
2025-05-05,KC,CHW,3,8.08
2025-05-05,MIL,HOU,6,8.42
2025-05-05,STL,PIT,9,8.5
2025-05-05,AZ,NYM,9,9.25
2025-05-06,WAS,CLE,19,8.83
2025-05-06,MIA,LAD,9,9.25
2025-05-06,BOS,TEX,7,8.92
2025-05-06,TB,PHI,12,7.92
2025-05-06,NYY,SD,15,8.08
2025-05-06,ATL,CIN,3,8.0
2025-05-06,MIN,BAL,10,8.42
2025-05-06,MIL,HOU,7,8.17
2025-05-06,CHC,SF,19,8.08
2025-05-06,KC,CHW,7,8.5
2025-05-06,STL,PIT,3,7.0
2025-05-06,LAA,TOR,11,8.92
2025-05-06,AZ,NYM,6,8.92
2025-05-07,WAS,CLE,14,9.08
2025-05-07,MIL,HOU,10,7.75
2025-05-07,STL,PIT,5,7.5
2025-05-07,CHC,SF,4,7.08
2025-05-07,AZ,NYM,8,9.0
2025-05-07,MIA,LAD,11,9.5
2025-05-07,BOS,TEX,10,9.0
2025-05-07,TB,PHI,7,8.25
2025-05-07,NYY,SD,7,7.75
2025-05-07,ATL,CIN,7,8.08
2025-05-07,KC,CHW,3,8.42
2025-05-07,MIN,BAL,7,9.42
2025-05-07,COL,DET,14,9.67
2025-05-07,LAA,TOR,9,8.5
2025-05-08,MIN,BAL,7,8.25
2025-05-08,BOS,TEX,5,9.5
2025-05-08,KC,CHW,10,8.0
2025-05-08,COL,DET,12,9.75
2025-05-08,TB,PHI,13,8.5
2025-05-08,ATL,CIN,9,7.67
2025-05-08,LAA,TOR,13,8.5
2025-05-08,AZ,LAD,8,8.5
2025-05-09,DET,TEX,3,7.5
2025-05-09,PIT,ATL,5,8.83
2025-05-09,WAS,STL,10,8.58
2025-05-09,TB,MIL,7,9.08
2025-05-09,CLE,PHI,6,7.58
2025-05-09,NYM,CHC,9,7.83
2025-05-09,KC,BOS,3,9.0
2025-05-09,CHW,MIA,8,7.92
2025-05-09,HOU,CIN,3,7.5
2025-05-09,MIN,SF,4,9.0
2025-05-09,COL,SD,22,10.67
2025-05-09,LAA,BAL,5,9.25
2025-05-09,AZ,LAD,25,9.83
2025-05-09,SEA,TOR,9,7.42
2025-05-10,WAS,STL,6,9.0
2025-05-10,PIT,ATL,5,8.5
2025-05-10,TB,MIL,5,9.33
2025-05-10,CLE,PHI,8,7.83
2025-05-10,DET,TEX,13,7.5
2025-05-10,KC,BOS,11,7.33
2025-05-10,CHW,MIA,4,8.17
2025-05-10,HOU,CIN,22,7.92
2025-05-10,NYM,CHC,11,8.83
2025-05-10,MIN,SF,3,7.17
2025-05-10,AZ,LAD,3,9.0
2025-05-10,COL,SD,21,11.5
2025-05-10,LAA,BAL,7,9.5
2025-05-10,SEA,TOR,9,8.08
2025-05-11,NYM,CHC,8,8.42
2025-05-11,WAS,STL,7,8.5
2025-05-11,PIT,ATL,7,8.33
2025-05-11,TB,MIL,6,8.75
2025-05-11,DET,TEX,7,7.42
2025-05-11,MIN,SF,13,8.08
2025-05-11,KC,BOS,4,8.5
2025-05-11,HOU,CIN,6,8.42
2025-05-11,CHW,MIA,6,8.08
2025-05-11,COL,SD,12,11.33
2025-05-11,LAA,BAL,10,8.92
2025-05-11,SEA,TOR,10,8.08
2025-05-11,AZ,LAD,9,9.5
2025-05-11,CLE,PHI,3,7.5
2025-05-12,CLE,MIL,5,8.08
2025-05-12,DET,BOS,16,8.42
2025-05-12,PHI,STL,5,8.08
2025-05-12,NYM,PIT,7,7.25
2025-05-12,ATL,WAS,7,8.58
2025-05-12,CHC,MIA,7,8.17
2025-05-12,TEX,COL,3,8.5
2025-05-12,HOU,KC,12,8.5
2025-05-12,SEA,NYY,16,8.42
2025-05-12,SD,LAA,14,7.17
2025-05-12,SF,AZ,3,7.58
2025-05-13,CLE,MIL,2,8.75
2025-05-13,DET,BOS,19,8.17
2025-05-13,CIN,CHW,6,9.08
2025-05-13,TOR,TB,20,7.92
2025-05-13,NYM,PIT,3,7.5
2025-05-13,ATL,WAS,7,8.5
2025-05-13,CHC,MIA,9,8.42
2025-05-13,TEX,COL,5,8.58
2025-05-13,HOU,KC,3,7.5
2025-05-13,SEA,NYY,3,7.08
2025-05-13,SD,LAA,10,7.5
2025-05-13,SF,AZ,16,7.5
2025-05-14,BAL,MIN,9,9.08
2025-05-14,PHI,STL,3,7.83
2025-05-14,CLE,MIL,14,8.17
2025-05-14,SF,AZ,15,8.0
2025-05-14,SEA,NYY,5,8.0
2025-05-14,DET,BOS,11,7.17
2025-05-14,TOR,TB,4,8.0
2025-05-14,NYM,PIT,4,8.0
2025-05-14,CIN,CHW,6,8.92
2025-05-14,ATL,WAS,9,8.58
2025-05-14,CHC,MIA,4,8.08
2025-05-14,TEX,COL,11,9.0
2025-05-14,HOU,KC,7,8.17
2025-05-14,SD,LAA,6,8.58
2025-05-15,ATL,WAS,7,9.0
2025-05-15,BAL,MIN,4,9.0
2025-05-15,CIN,CHW,8,9.17
2025-05-15,TOR,TB,11,8.08
2025-05-15,TEX,HOU,1,7.5
2025-05-16,CHC,CHW,16,11.42
2025-05-16,CIN,CLE,9,9.08
2025-05-16,PHI,PIT,12,8.58
2025-05-16,BAL,WAS,7,9.0
2025-05-16,NYY,NYM,8,8.58
2025-05-16,TOR,DET,9,8.5
2025-05-16,MIA,TB,13,7.92
2025-05-16,BOS,ATL,6,8.08
2025-05-16,KC,STL,13,8.25
2025-05-16,TEX,HOU,9,8.5
2025-05-16,MIL,MIN,3,7.75
2025-05-16,SD,SEA,6,8.5
2025-05-16,AZ,COL,8,9.5
2025-05-16,LAD,LAA,8,9.17
2025-05-17,NYY,NYM,5,9.42
2025-05-17,CHC,CHW,10,10.25
2025-05-17,TOR,DET,3,8.5
2025-05-17,BAL,WAS,16,9.83
2025-05-17,MIA,TB,4,8.0
2025-05-17,PHI,PIT,7,8.17
2025-05-17,CIN,CLE,5,9.92
2025-05-17,TEX,HOU,6,8.17
2025-05-17,KC,STL,1,8.5
2025-05-17,BOS,ATL,13,9.17
2025-05-17,MIL,MIN,7,7.5
2025-05-17,AZ,COL,26,9.17
2025-05-17,SD,SEA,5,8.0
2025-05-17,LAD,LAA,20,9.0
2025-05-18,TEX,HOU,7,8.33
2025-05-18,BAL,WAS,14,9.42
2025-05-18,BOS,ATL,14,9.0
2025-05-18,PHI,PIT,1,7.92
2025-05-18,TOR,DET,5,8.5
2025-05-18,MIA,TB,6,8.5
2025-05-18,CIN,CLE,4,8.92
2025-05-18,KC,STL,3,8.42
2025-05-18,MIL,MIN,7,7.83
2025-05-18,CHC,CHW,8,8.17
2025-05-18,SD,SEA,7,7.5
2025-05-18,AZ,COL,1,9.17
2025-05-18,LAD,LAA,10,8.92
2025-05-18,NYY,NYM,10,8.58
2025-05-19,MIA,CHC,15,9.0
2025-05-19,PIT,CIN,8,7.92
2025-05-19,BOS,NYM,4,8.92
2025-05-19,TB,HOU,7,9.17
2025-05-19,MIL,BAL,9,8.5
2025-05-19,CHW,SEA,6,8.08
2025-05-19,STL,DET,15,8.33
2025-05-19,COL,PHI,12,10.0
2025-05-19,SF,KC,4,7.5
2025-05-19,LAD,AZ,14,9.5
2025-05-20,PIT,CIN,1,8.42
2025-05-20,MIA,CHC,15,8.5
2025-05-20,WAS,ATL,8,8.33
2025-05-20,BOS,NYM,2,8.92
2025-05-20,TB,HOU,5,9.5
2025-05-20,NYY,TEX,7,9.17
2025-05-20,TOR,SD,3,8.08
2025-05-20,MIL,BAL,7,8.5
2025-05-20,CHW,SEA,1,8.25
2025-05-20,STL,DET,9,7.5
2025-05-20,COL,PHI,11,10.5
2025-05-20,SF,KC,5,8.08
2025-05-20,LAD,AZ,7,9.08
2025-05-21,PIT,CIN,4,8.17
2025-05-21,MIA,CHC,3,8.75
2025-05-21,MIL,BAL,12,8.5
2025-05-21,MIN,CLE,11,7.33
2025-05-21,TB,HOU,12,8.83
2025-05-21,STL,DET,6,8.5
2025-05-21,CHW,SEA,11,8.33
2025-05-21,SF,KC,12,7.5
2025-05-21,BOS,NYM,6,8.0
2025-05-21,NYY,TEX,7,7.75
2025-05-21,TOR,SD,14,8.58
2025-05-21,COL,PHI,14,11.5
2025-05-21,LAD,AZ,4,9.08
2025-05-22,NYY,TEX,1,7.58
2025-05-22,TOR,SD,13,8.83
2025-05-22,COL,PHI,2,11.17
2025-05-22,DET,CLE,7,8.08
2025-05-22,PIT,MIL,13,9.0
2025-05-22,WAS,ATL,15,7.67
2025-05-22,HOU,SEA,11,8.17
2025-05-23,BOS,BAL,24,8.75
2025-05-23,PIT,MIL,11,7.0
2025-05-23,CIN,CHC,19,8.33
2025-05-23,WAS,SF,4,8.0
2025-05-23,TB,TOR,4,9.0
2025-05-23,DET,CLE,4,8.5
2025-05-23,NYM,LAD,12,8.5
2025-05-23,ATL,SD,3,7.83
2025-05-23,CHW,TEX,5,8.08
2025-05-23,MIN,KC,4,7.75
2025-05-23,HOU,SEA,8,8.58
2025-05-23,STL,AZ,7,8.25
2025-05-23,COL,NYY,5,12.17
2025-05-23,LAA,MIA,11,8.5
2025-05-24,BOS,BAL,11,9.5
2025-05-24,MIN,KC,9,8.0
2025-05-24,STL,AZ,11,8.0
2025-05-24,PIT,MIL,3,8.25
2025-05-24,WAS,SF,3,8.5
2025-05-24,HOU,SEA,3,7.5
2025-05-24,ATL,SD,8,8.5
2025-05-24,COL,NYY,14,10.5
2025-05-24,CHW,TEX,15,8.17
2025-05-24,CIN,CHC,10,9.08
2025-05-24,TB,TOR,4,9.25
2025-05-24,NYM,LAD,7,8.5
2025-05-24,DET,CLE,12,8.0
2025-05-24,LAA,MIA,8,8.67
2025-05-25,DET,CLE,5,7.5
2025-05-25,BOS,BAL,6,9.5
2025-05-25,WAS,SF,5,8.42
2025-05-25,PIT,MIL,11,8.17
2025-05-25,TB,TOR,13,9.08
2025-05-25,CIN,CHC,19,9.0
2025-05-25,HOU,SEA,8,8.0
2025-05-25,MIN,KC,3,7.5
2025-05-25,CHW,TEX,9,8.25
2025-05-25,STL,AZ,7,7.5
2025-05-25,COL,NYY,9,11.25
2025-05-25,LAA,MIA,3,9.08
2025-05-25,ATL,SD,8,8.25
2025-05-25,NYM,LAD,4,8.5
2025-05-26,DET,SF,4,8.33
2025-05-26,MIL,BOS,5,7.58
2025-05-26,CHC,COL,4,8.08
2025-05-26,BAL,STL,7,9.5
2025-05-26,TEX,TOR,3,7.5
2025-05-26,KC,CIN,11,8.33
2025-05-26,NYM,CHW,3,8.5
2025-05-26,CLE,LAD,9,8.0
2025-05-26,TB,MIN,9,9.0
2025-05-26,AZ,PIT,5,9.42
2025-05-26,SD,MIA,7,7.92
2025-05-26,LAA,NYY,6,9.33
2025-05-27,CLE,LAD,14,8.5
2025-05-27,BAL,STL,11,9.0
2025-05-27,DET,SF,4,7.0
2025-05-27,PHI,ATL,2,8.08
2025-05-27,TB,MIN,6,8.17
2025-05-27,NYM,CHW,10,8.17
2025-05-27,KC,CIN,9,8.42
2025-05-27,MIL,BOS,6,8.5
2025-05-27,TEX,TOR,2,7.75
2025-05-27,CHC,COL,7,7.92
2025-05-27,LAA,NYY,5,8.83
2025-05-27,SEA,WAS,10,8.0
2025-05-27,AZ,PIT,15,9.0
2025-05-27,SD,MIA,14,7.67
2025-05-28,MIL,BOS,11,7.67
2025-05-28,DET,SF,7,8.0
2025-05-28,TB,MIN,5,8.08
2025-05-28,NYM,CHW,13,7.67
2025-05-28,CLE,LAD,11,9.0
2025-05-28,AZ,PIT,11,7.67
2025-05-28,SD,MIA,18,8.33
2025-05-28,BAL,STL,10,8.75
2025-05-28,KC,CIN,5,7.67
2025-05-28,TEX,TOR,2,8.08
2025-05-28,CHC,COL,3,7.75
2025-05-28,LAA,NYY,1,8.92
2025-05-28,SEA,WAS,9,8.17
2025-05-29,PHI,ATL,9,7.5
2025-05-29,HOU,TB,16,8.08
2025-05-29,SEA,WAS,12,7.58
2025-05-30,CHC,CIN,8,8.5
2025-05-30,BAL,CHW,3,8.83
2025-05-30,PHI,MIL,8,9.0
2025-05-30,MIA,SF,2,8.5
2025-05-30,NYM,COL,6,7.58
2025-05-30,CLE,LAA,5,8.08
2025-05-30,ATL,BOS,6,9.17
2025-05-30,TEX,STL,12,9.0
2025-05-30,KC,DET,12,8.0
2025-05-30,HOU,TB,3,7.5
2025-05-30,SD,PIT,5,7.5
2025-05-30,AZ,WAS,16,8.58
2025-05-30,SEA,MIN,18,7.17
2025-05-30,LAD,NYY,13,8.33
2025-05-31,CHC,CIN,2,7.5
2025-05-31,TEX,STL,2,8.0
2025-05-31,PHI,MIL,24,8.25
2025-05-31,BAL,CHW,6,9.08
2025-05-31,ATL,BOS,5,8.83
2025-05-31,MIA,SF,1,8.0
2025-05-31,KC,DET,1,7.5
2025-05-31,HOU,TB,19,8.42
2025-05-31,CLE,LAA,12,8.17
2025-05-31,NYM,COL,10,8.0
2025-05-31,SEA,MIN,9,7.08
2025-05-31,LAD,NYY,20,9.5
2025-05-31,SD,PIT,5,7.5
2025-05-31,AZ,WAS,18,9.0
2025-06-01,TEX,STL,9,7.58
2025-06-01,ATL,BOS,4,8.33
2025-06-01,PHI,MIL,7,8.33
2025-06-01,BAL,CHW,5,9.08
2025-06-01,NYM,COL,8,8.33
2025-06-01,MIA,SF,6,8.0
2025-06-01,CLE,LAA,6,8.33
2025-06-01,KC,DET,1,8.5
2025-06-01,HOU,TB,1,7.5
2025-06-01,CHC,CIN,10,7.5
2025-06-01,SEA,MIN,3,7.5
2025-06-01,AZ,WAS,4,9.0
2025-06-01,SD,PIT,10,8.5
2025-06-01,LAD,NYY,10,8.5
2025-06-02,MIA,COL,10,8.08
2025-06-02,CIN,MIL,5,8.92
2025-06-02,BOS,LAA,13,9.5
2025-06-02,CHW,DET,14,8.5
2025-06-02,SF,SD,1,7.17
2025-06-02,LAD,NYM,7,9.0
2025-06-03,MIA,COL,5,8.42
2025-06-03,PIT,HOU,3,7.5
2025-06-03,WAS,CHC,11,9.17
2025-06-03,NYY,CLE,5,8.0
2025-06-03,TOR,PHI,11,8.5
2025-06-03,CIN,MIL,6,8.0
2025-06-03,BOS,LAA,7,9.5
2025-06-03,ATL,AZ,11,8.58
2025-06-03,TB,TEX,6,8.0
2025-06-03,CHW,DET,9,8.5
2025-06-03,STL,KC,17,8.5
2025-06-03,SEA,BAL,6,7.58
2025-06-03,SF,SD,5,7.67
2025-06-03,LAD,NYM,11,9.0
2025-06-04,MIA,COL,5,8.33
2025-06-04,CIN,MIL,10,8.67
2025-06-04,BOS,LAA,20,9.67
2025-06-04,PIT,HOU,3,9.0
2025-06-04,WAS,CHC,2,8.5
2025-06-04,NYY,CLE,4,8.75
2025-06-04,TOR,PHI,3,9.08
2025-06-04,ATL,AZ,3,8.0
2025-06-04,TB,TEX,9,9.0
2025-06-04,CHW,DET,9,8.5
2025-06-04,SEA,BAL,5,8.25
2025-06-04,SF,SD,11,7.33
2025-06-04,LAD,NYM,7,9.5
2025-06-05,ATL,AZ,21,9.0
2025-06-05,STL,KC,11,7.5
2025-06-05,CHW,DET,5,8.5
2025-06-05,TOR,PHI,10,7.83
2025-06-05,SEA,BAL,7,7.5
2025-06-05,SF,SD,5,7.33
2025-06-05,LAD,NYM,11,9.58
2025-06-05,PIT,HOU,10,7.67
2025-06-05,WAS,CHC,8,9.5
2025-06-05,NYY,CLE,4,8.58
2025-06-05,TB,TEX,7,8.92
2025-06-06,TB,MIA,7,9.5
2025-06-06,PIT,PHI,9,9.0
2025-06-06,WAS,TEX,2,9.5
2025-06-06,NYY,BOS,15,9.08
2025-06-06,CLE,HOU,6,8.5
2025-06-06,DET,CHC,4,7.0
2025-06-06,CHW,KC,9,8.08
2025-06-06,MIL,SD,2,8.5
2025-06-06,MIN,TOR,10,8.5
2025-06-06,STL,LAD,5,8.5
2025-06-06,COL,NYM,6,10.25
2025-06-06,LAA,SEA,9,9.0
2025-06-06,SF,ATL,9,7.5
2025-06-07,DET,CHC,7,8.5
2025-06-07,MIN,TOR,9,8.25
2025-06-07,CIN,AZ,7,9.5
2025-06-07,STL,LAD,3,8.33
2025-06-07,PIT,PHI,3,8.25
2025-06-07,WAS,TEX,5,8.25
2025-06-07,SF,ATL,5,7.42
2025-06-07,CLE,HOU,8,7.33
2025-06-07,TB,MIA,21,8.83
2025-06-07,CHW,KC,5,8.0
2025-06-07,NYY,BOS,17,8.0
2025-06-07,MIL,SD,7,8.42
2025-06-07,LAA,SEA,14,8.83
2025-06-07,COL,NYM,9,10.92
2025-06-08,TB,MIA,5,8.67
2025-06-08,MIL,SD,1,8.17
2025-06-08,WAS,TEX,6,8.83
2025-06-08,PIT,PHI,3,7.0
2025-06-08,CIN,AZ,6,9.5
2025-06-08,CLE,HOU,6,7.83
2025-06-08,DET,CHC,4,8.25
2025-06-08,MIN,TOR,9,8.5
2025-06-08,CHW,KC,12,8.92
2025-06-08,STL,LAD,10,9.08
2025-06-08,COL,NYM,18,10.83
2025-06-08,SF,ATL,7,7.83
2025-06-08,LAA,SEA,5,8.58
2025-06-08,NYY,BOS,18,8.33
2025-06-09,CLE,CIN,11,8.5
2025-06-09,PIT,MIA,13,8.5
2025-06-09,PHI,CHC,7,7.5
2025-06-09,BOS,TB,18,8.92
2025-06-09,MIL,ATL,8,7.5
2025-06-09,STL,TOR,9,8.5
2025-06-09,AZ,SEA,12,9.42
2025-06-09,SD,LAD,15,8.0
2025-06-10,BAL,DET,8,9.0
2025-06-10,CLE,CIN,1,8.25
2025-06-10,PIT,MIA,5,8.08
2025-06-10,PHI,CHC,12,9.08
2025-06-10,NYM,WAS,9,7.5
2025-06-10,BOS,TB,4,9.25
2025-06-10,MIN,TEX,20,8.58
2025-06-10,MIL,ATL,5,8.58
2025-06-10,KC,NYY,12,8.25
2025-06-10,STL,TOR,19,8.42
2025-06-10,HOU,CHW,6,7.83
2025-06-10,COL,SF,11,11.42
2025-06-10,AZ,SEA,13,8.92
2025-06-10,SD,LAD,12,8.33
2025-06-11,PIT,MIA,7,8.5
2025-06-11,PHI,CHC,9,8.92
2025-06-11,CLE,CIN,13,8.5
2025-06-11,MIL,ATL,8,8.25
2025-06-11,STL,TOR,7,8.5
2025-06-11,AZ,SEA,7,8.92
2025-06-11,SD,LAD,7,9.5
2025-06-11,BAL,DET,11,9.0
2025-06-11,BOS,TB,7,9.58
2025-06-11,NYM,WAS,5,8.08
2025-06-11,MIN,TEX,8,8.5
2025-06-11,KC,NYY,9,9.0
2025-06-11,HOU,CHW,12,8.33
2025-06-11,COL,SF,17,10.42
2025-06-12,MIN,TEX,19,8.33
2025-06-12,NYM,WAS,7,8.42
2025-06-12,COL,SF,15,11.0
2025-06-12,BAL,DET,5,8.08
2025-06-12,MIL,STL,6,7.83
2025-06-12,KC,NYY,1,8.92
2025-06-12,CHC,PIT,5,7.58
2025-06-12,HOU,CHW,7,7.42
2025-06-13,CHC,PIT,3,7.17
2025-06-13,PHI,TOR,8,8.25
2025-06-13,WAS,MIA,20,9.0
2025-06-13,BAL,LAA,2,10.0
2025-06-13,DET,CIN,16,8.0
2025-06-13,NYM,TB,12,8.17
2025-06-13,BOS,NYY,3,8.5
2025-06-13,ATL,COL,16,9.08
2025-06-13,TEX,CHW,4,9.0
2025-06-13,HOU,MIN,13,8.0
2025-06-13,MIL,STL,5,7.58
2025-06-13,AZ,SD,6,9.33
2025-06-13,SEA,CLE,9,7.0
2025-06-13,LAD,SF,8,7.5
2025-06-14,WAS,MIA,7,9.0
2025-06-14,DET,CIN,12,7.92
2025-06-14,CHC,PIT,3,7.5
2025-06-14,PHI,TOR,5,8.5
2025-06-14,TEX,CHW,9,7.5
2025-06-14,BAL,LAA,11,9.33
2025-06-14,ATL,COL,5,9.08
2025-06-14,HOU,MIN,5,7.0
2025-06-14,MIL,STL,13,8.25
2025-06-14,NYM,TB,12,7.5
2025-06-14,AZ,SD,15,9.5
2025-06-14,BOS,NYY,7,8.5
2025-06-14,SEA,CLE,7,7.0
2025-06-14,LAD,SF,16,8.92
2025-06-15,DET,CIN,12,8.83
2025-06-15,ATL,COL,11,8.42
2025-06-15,WAS,MIA,4,7.75
2025-06-15,PHI,TOR,15,7.5
2025-06-15,BAL,LAA,13,9.0
2025-06-15,BOS,NYY,2,8.5
2025-06-15,NYM,TB,9,8.0
2025-06-15,MIL,STL,5,8.42
2025-06-15,HOU,MIN,3,8.5
2025-06-15,CHC,PIT,5,7.67
2025-06-15,TEX,CHW,3,8.17
2025-06-15,SEA,CLE,6,7.58
2025-06-15,AZ,SD,10,8.5
2025-06-15,LAD,SF,9,9.0
2025-06-16,MIA,PHI,7,8.5
2025-06-16,WAS,COL,10,9.0
2025-06-16,NYY,LAA,1,8.5
2025-06-16,TB,BAL,8,9.0
2025-06-16,SEA,BOS,2,7.5
2025-06-16,LAD,SD,9,8.5
2025-06-17,MIA,PHI,11,8.17
2025-06-17,DET,PIT,10,8.42
2025-06-17,WAS,COL,16,9.5
2025-06-17,NYY,LAA,4,9.17
2025-06-17,TOR,AZ,9,8.5
2025-06-17,CIN,MIN,11,8.75
2025-06-17,ATL,NYM,9,8.25
2025-06-17,TB,BAL,6,9.17
2025-06-17,CHW,STL,14,8.17
2025-06-17,TEX,KC,7,8.42
2025-06-17,CHC,MIL,8,9.17
2025-06-17,SEA,BOS,8,7.5
2025-06-17,SF,CLE,5,7.25
2025-06-17,LAD,SD,14,9.58
2025-06-18,SEA,BOS,4,6.83
2025-06-18,MIA,PHI,6,7.5
2025-06-18,WAS,COL,4,9.5
2025-06-18,NYY,LAA,5,9.33
2025-06-18,TOR,AZ,9,9.0
2025-06-18,CIN,MIN,6,8.67
2025-06-18,ATL,NYM,5,8.17
2025-06-18,TB,BAL,20,9.25
2025-06-18,TEX,KC,9,8.42
2025-06-18,SF,CLE,6,7.58
2025-06-18,LAD,SD,7,9.42
2025-06-19,CIN,MIN,17,9.0
2025-06-19,WAS,COL,7,9.5
2025-06-19,NYY,LAA,10,8.92
2025-06-19,DET,PIT,11,7.0
2025-06-19,CHW,STL,9,8.25
2025-06-19,CHC,MIL,15,8.5
2025-06-19,TEX,KC,5,8.5
2025-06-19,TOR,AZ,14,8.5
2025-06-19,SF,CLE,3,7.0
2025-06-19,MIA,PHI,3,7.58
2025-06-19,ATL,NYM,8,8.42
2025-06-19,TB,BAL,5,9.0
2025-06-19,LAD,SD,8,8.83
2025-06-20,CHC,SEA,13,9.5
2025-06-20,PIT,TEX,8,7.67
2025-06-20,TB,DET,22,8.5
2025-06-20,NYY,BAL,8,9.0
2025-06-20,TOR,CHW,8,9.0
2025-06-20,MIA,ATL,8,9.0
2025-06-20,STL,CIN,7,8.67
2025-06-20,PHI,NYM,12,8.5
2025-06-20,MIN,MIL,23,8.17
2025-06-20,COL,AZ,22,11.58
2025-06-20,LAA,HOU,5,8.0
2025-06-20,SD,KC,11,7.75
2025-06-20,LAD,WAS,11,8.5
2025-06-20,SF,BOS,12,7.5
2025-06-21,TB,DET,11,8.92
2025-06-21,NYY,BAL,9,9.5
2025-06-21,MIN,MIL,9,9.42
2025-06-21,STL,CIN,11,9.0
2025-06-21,CHC,SEA,17,12.0
2025-06-21,TOR,CHW,8,8.5
2025-06-21,SF,BOS,5,7.92
2025-06-21,PIT,TEX,5,8.5
2025-06-21,MIA,ATL,7,8.5
2025-06-21,SD,KC,6,7.5
2025-06-21,PHI,NYM,15,9.33
2025-06-21,COL,AZ,8,12.0
2025-06-21,LAA,HOU,10,8.5
2025-06-21,LAD,WAS,10,9.17
2025-06-22,NYY,BAL,6,9.75
2025-06-22,TB,DET,12,8.92
2025-06-22,PIT,TEX,11,9.0
2025-06-22,TOR,CHW,6,9.0
2025-06-22,MIA,ATL,8,8.5
2025-06-22,MIN,MIL,17,9.67
2025-06-22,STL,CIN,5,9.17
2025-06-22,CHC,SEA,20,11.58
2025-06-22,COL,AZ,6,12.58
2025-06-22,SF,BOS,14,7.83
2025-06-22,LAA,HOU,15,9.08
2025-06-22,SD,KC,5,8.5
2025-06-22,LAD,WAS,20,9.25
2025-06-22,PHI,NYM,8,9.08
2025-06-23,BAL,TEX,6,9.67
2025-06-23,NYM,ATL,5,8.58
2025-06-23,CIN,NYY,7,9.75
2025-06-23,MIN,SEA,13,8.33
2025-06-23,MIL,PIT,9,8.5
2025-06-23,CHW,AZ,10,8.67
2025-06-23,STL,CHC,10,9.0
2025-06-23,LAA,BOS,14,8.92
2025-06-23,SD,WAS,16,8.0
2025-06-24,BAL,TEX,11,10.0
2025-06-24,CLE,TOR,16,8.5
2025-06-24,NYM,ATL,11,9.0
2025-06-24,CIN,NYY,9,9.33
2025-06-24,MIL,PIT,12,7.58
2025-06-24,CHW,AZ,5,9.0
2025-06-24,KC,TB,6,8.67
2025-06-24,MIN,SEA,11,8.42
2025-06-24,STL,CHC,15,9.0
2025-06-24,HOU,PHI,1,7.42
2025-06-24,COL,LAD,16,11.5
2025-06-24,LAA,BOS,5,8.0
2025-06-24,SD,WAS,7,8.83
2025-06-24,SF,MIA,6,7.67
2025-06-25,MIL,PIT,6,6.83
2025-06-25,CHW,AZ,10,8.67
2025-06-25,LAA,BOS,7,8.92
2025-06-25,SD,WAS,1,8.08
2025-06-25,BAL,TEX,7,9.0
2025-06-25,CLE,TOR,9,8.08
2025-06-25,CIN,NYY,8,9.25
2025-06-25,NYM,ATL,10,9.33
2025-06-25,KC,TB,3,8.83
2025-06-25,MIN,SEA,2,7.92
2025-06-25,STL,CHC,8,8.83
2025-06-25,HOU,PHI,2,7.5
2025-06-25,COL,LAD,9,10.75
2025-06-25,SF,MIA,13,6.92
2025-06-26,MIN,SEA,11,8.92
2025-06-26,CLE,TOR,6,8.25
2025-06-26,KC,TB,4,9.75
2025-06-26,HOU,PHI,3,7.0
2025-06-26,STL,CHC,3,9.0
2025-06-26,COL,LAD,4,11.75
2025-06-26,SF,MIA,17,7.75
2025-06-26,NYM,ATL,4,8.75
2025-06-27,PIT,NYM,10,8.5
2025-06-27,BAL,TB,30,9.0
2025-06-27,DET,MIN,5,8.5
2025-06-27,CIN,SD,9,9.0
2025-06-27,CLE,STL,5,8.25
2025-06-27,BOS,TOR,9,8.75
2025-06-27,ATL,PHI,13,9.0
2025-06-27,CHW,SF,4,8.5
2025-06-27,TEX,SEA,13,7.75
2025-06-27,MIL,COL,16,8.58
